file_size,total_time_taken,average_time_taken
124,4.35150146484375,0.03509275374873992
125,4.389171600341797,0.035113372802734376
126,4.439152240753174,0.035231366990104554
127,4.489194631576538,0.03534798922501211
128,4.4774839878082275,0.03498034365475178
129,4.5429847240448,0.03521693584530852
130,4.521528005599976,0.03478098465846135
131,4.658503770828247,0.03556109748723853
132,4.70987343788147,0.03568085937788992
133,4.652596473693848,0.03498192837363795
134,4.730380058288574,0.03530134371857145
135,4.736704349517822,0.0350866988853172
136,4.805143117904663,0.035331934690475464
137,4.86725378036499,0.035527399856678764
138,4.788480520248413,0.034699134204698646
139,4.945428848266602,0.03557862480767339
140,4.963594913482666,0.03545424938201904
141,4.992696285247803,0.03540919351239576
142,5.044057369232178,0.03552153076924069
143,5.089705944061279,0.035592349259169785
144,5.135234355926514,0.03566134969393412
145,5.107593774795532,0.03522478465376229
146,5.198573350906372,0.03560666678702994
147,5.242403507232666,0.03566260889273922
148,5.316840171813965,0.035924595755499764
149,5.366792440414429,0.03601874121083509
150,5.3258748054504395,0.03550583203633626
151,5.398301839828491,0.03575034331012246
152,5.413801908493042,0.03561711781903317
153,5.470433712005615,0.03575446870591906
154,5.704652309417725,0.03704319681440081
155,5.52862286567688,0.035668534617270195
156,5.7225422859191895,0.036682963371276855
157,5.744604587554932,0.03658983813729256
158,5.792875528335571,0.03666376916668083
159,5.73506236076355,0.03606957459599717
160,5.7414515018463135,0.035884071886539456
161,5.875340938568115,0.036492800860671526
162,5.887066125869751,0.036339914357220685
163,5.9700376987457275,0.036625998151814276
164,5.932452201843262,0.03617348903562964
165,5.873362064361572,0.03559613372340347
166,6.259063243865967,0.037705200264252815
167,5.925710439682007,0.03548329604600004
168,5.994013786315918,0.035678653489975704
169,6.018521308898926,0.03561255212366228
170,5.993236780166626,0.03525433400098015
171,6.121826648712158,0.035800155840421975
172,6.057884693145752,0.03522025984387065
173,6.061196565628052,0.03503581829842804
174,6.128098726272583,0.035218958196968866
175,6.3821799755096436,0.03646959986005511
176,6.263427495956421,0.035587656227025116
177,6.281920671463013,0.03549107723990402
178,6.594692707061768,0.037048835432931276
179,6.430653095245361,0.03592543628628694
180,6.419191598892212,0.035662175549401175
181,6.652790069580078,0.036755746240773914
182,6.572831392288208,0.03611445819938576
183,6.523352861404419,0.03564673694756513
184,6.615201473236084,0.03595218191976133
185,6.579678535461426,0.03556582992141311
186,6.57439112663269,0.035346188852863926
187,6.702705144882202,0.03584334302076044
188,6.758832216262817,0.03595123519288733
189,7.423299551010132,0.03927671720111181
190,6.832300901412964,0.03595947842848928
191,6.9939844608306885,0.036617719690213026
192,6.906010389328003,0.03596880411108335
193,6.809354543685913,0.03528162976003064
194,6.951005935668945,0.03582992750344817
195,6.925440073013306,0.03551507729750413
196,7.082274436950684,0.03613405324974839
197,7.453981637954712,0.03783747024342493
198,7.032847881317139,0.035519433744025955
199,7.028829574584961,0.035320751631080206
200,6.979702711105347,0.034898513555526735
201,7.168185234069824,0.035662613104825
202,7.097184181213379,0.035134575154521674
203,7.129592418670654,0.03512114491955987
204,7.194708585739136,0.03526817934185851
205,7.223745584487915,0.03523778333896544
206,7.349221467971802,0.03567583236879515
207,7.349573373794556,0.03550518538065003
